日期	时间	磁场	温度
2018/6/3	0:09:43	-0.0002410	29.1
2018/6/3	0:09:48	-0.0002440	29.1
2018/6/3	0:09:53	-0.0002460	29.1
2018/6/3	0:09:58	-0.0002450	29.1
2018/6/3	0:10:03	-0.0002470	29.1
2018/6/3	0:10:08	-0.0002450	29.0
2018/6/3	0:10:13	-0.0002430	29.0
2018/6/3	0:10:18	-0.0002430	29.0
2018/6/3	0:10:23	-0.0002430	29.1
2018/6/3	0:10:28	-0.0002420	29.1
2018/6/3	0:10:33	-0.0002460	29.1
2018/6/3	0:10:38	-0.0002450	29.1
2018/6/3	0:10:43	-0.0002450	29.1
2018/6/3	0:10:48	-0.0002430	29.1
2018/6/3	0:10:53	-0.0002420	29.1
2018/6/3	0:10:58	-0.0002460	29.1
2018/6/3	0:11:03	-0.0002450	29.1
2018/6/3	0:11:08	-0.0002460	29.1
2018/6/3	0:11:13	-0.0002430	29.1
2018/6/3	0:11:18	-0.0002450	29.1
2018/6/3	0:11:23	-0.0002430	29.1
2018/6/3	0:11:28	-0.0002480	29.1
2018/6/3	0:11:33	-0.0002480	29.0
2018/6/3	0:11:38	-0.0002500	29.1
2018/6/3	0:11:43	-0.0002460	29.1
2018/6/3	0:11:48	-0.0002460	29.0
2018/6/3	0:11:53	-0.0002460	29.0
2018/6/3	0:11:58	-0.0002410	29.0
2018/6/3	0:12:03	-0.0002450	29.0
2018/6/3	0:12:08	-0.0002420	29.0
2018/6/3	0:12:13	-0.0002430	29.1
2018/6/3	0:12:18	-0.0002410	29.0
2018/6/3	0:12:23	-0.0002440	29.0
2018/6/3	0:12:28	-0.0002420	29.0
2018/6/3	0:12:33	-0.0002430	29.1
2018/6/3	0:12:38	-0.0002420	29.0
2018/6/3	0:12:43	-0.0002430	29.0
2018/6/3	0:12:48	-0.0002460	29.0
2018/6/3	0:12:53	-0.0002450	29.0
2018/6/3	0:12:58	-0.0002430	29.1
2018/6/3	0:13:03	-0.0002410	29.0
2018/6/3	0:13:08	-0.0002420	29.0
2018/6/3	0:13:13	-0.0002420	29.1
2018/6/3	0:13:18	-0.0002400	29.1
2018/6/3	0:13:23	-0.0002420	29.1
2018/6/3	0:13:28	-0.0002430	29.1
2018/6/3	0:13:33	-0.0002430	29.1
2018/6/3	0:13:38	-0.0002430	29.1
2018/6/3	0:13:43	-0.0002410	29.0
2018/6/3	0:13:48	-0.0002390	29.0
2018/6/3	0:13:53	-0.0002410	29.0
2018/6/3	0:13:58	-0.0002420	29.0
2018/6/3	0:14:03	-0.0002430	29.0
2018/6/3	0:14:08	-0.0002430	29.0
2018/6/3	0:14:13	-0.0002420	29.1
2018/6/3	0:14:18	-0.0002390	29.1
2018/6/3	0:14:23	-0.0002410	29.1
2018/6/3	0:14:28	-0.0002460	29.1
2018/6/3	0:14:33	-0.0002420	29.0
2018/6/3	0:14:38	-0.0002400	29.0
2018/6/3	0:14:43	-0.0002440	29.1
2018/6/3	0:14:48	-0.0002420	29.1
2018/6/3	0:14:53	-0.0002390	29.1
2018/6/3	0:14:58	-0.0002440	29.1
2018/6/3	0:15:03	-0.0002430	29.1
2018/6/3	0:15:08	-0.0002450	29.0
2018/6/3	0:15:13	-0.0002440	29.1
2018/6/3	0:15:18	-0.0002430	29.1
2018/6/3	0:15:23	-0.0002430	29.1
2018/6/3	0:15:28	-0.0002430	29.1
2018/6/3	0:15:33	-0.0002410	29.1
2018/6/3	0:15:38	-0.0002430	29.1
2018/6/3	0:15:43	-0.0002430	29.0
2018/6/3	0:15:48	-0.0002420	29.1
2018/6/3	0:15:53	-0.0002440	29.0
2018/6/3	0:15:58	-0.0002430	29.0
2018/6/3	0:16:03	-0.0002440	29.0
2018/6/3	0:16:08	-0.0002430	29.0
2018/6/3	0:16:13	-0.0002430	29.1
2018/6/3	0:16:18	-0.0002420	29.1
2018/6/3	0:16:23	-0.0002430	29.0
2018/6/3	0:16:28	-0.0002400	29.0
2018/6/3	0:16:33	-0.0002440	29.1
2018/6/3	0:16:38	-0.0002410	29.0
2018/6/3	0:16:43	-0.0002410	29.0
2018/6/3	0:16:48	-0.0002430	29.0
2018/6/3	0:16:53	-0.0002400	29.1
2018/6/3	0:16:58	-0.0002410	29.1
2018/6/3	0:17:03	-0.0002400	29.0
2018/6/3	0:17:08	-0.0002380	29.0
2018/6/3	0:17:13	-0.0002400	29.0
2018/6/3	0:17:18	-0.0002420	29.0
2018/6/3	0:17:23	-0.0002430	29.1
2018/6/3	0:17:28	-0.0002410	29.0
2018/6/3	0:17:33	-0.0002440	29.0
2018/6/3	0:17:38	-0.0002450	29.0
2018/6/3	0:17:43	-0.0002410	29.0
2018/6/3	0:17:48	-0.0002450	29.1
2018/6/3	0:17:53	-0.0002390	29.1
2018/6/3	0:17:58	-0.0002400	29.1
2018/6/3	0:18:03	-0.0002440	29.1
2018/6/3	0:18:08	-0.0002420	29.0
2018/6/3	0:18:13	-0.0002420	29.0
2018/6/3	0:18:18	-0.0002430	29.0
2018/6/3	0:18:23	-0.0002450	29.0
2018/6/3	0:18:28	-0.0002420	29.1
2018/6/3	0:18:33	-0.0002410	29.0
2018/6/3	0:18:38	-0.0002410	29.0
2018/6/3	0:18:43	-0.0002430	29.0
2018/6/3	0:18:48	-0.0002440	29.0
2018/6/3	0:18:53	-0.0002430	29.0
2018/6/3	0:18:58	-0.0002440	29.0
2018/6/3	0:19:03	-0.0002460	29.1
2018/6/3	0:19:08	-0.0002450	29.1
2018/6/3	0:19:13	-0.0002440	29.1
2018/6/3	0:19:18	-0.0002400	29.0
2018/6/3	0:19:23	-0.0002430	29.0
2018/6/3	0:19:28	-0.0002430	29.0
2018/6/3	0:19:33	-0.0002410	29.0
2018/6/3	0:19:38	-0.0002420	29.1
2018/6/3	0:19:43	-0.0002450	29.1
2018/6/3	0:19:48	-0.0002410	29.1
2018/6/3	0:19:53	-0.0002410	29.1
2018/6/3	0:19:58	-0.0002430	29.1
2018/6/3	0:20:03	-0.0002410	29.0
2018/6/3	0:20:08	-0.0002410	29.0
2018/6/3	0:20:13	-0.0002440	29.0
2018/6/3	0:20:18	-0.0002450	29.0
2018/6/3	0:20:23	-0.0002460	29.0
2018/6/3	0:20:28	-0.0002440	29.1
2018/6/3	0:20:33	-0.0002410	29.0
2018/6/3	0:20:38	-0.0002440	29.0
2018/6/3	0:20:43	-0.0002450	29.0
2018/6/3	0:20:48	-0.0002430	29.0
2018/6/3	0:20:53	-0.0002420	29.0
2018/6/3	0:20:58	-0.0002450	29.0
2018/6/3	0:21:03	-0.0002440	29.0
2018/6/3	0:21:08	-0.0002430	29.1
2018/6/3	0:21:13	-0.0002460	29.0
2018/6/3	0:21:18	-0.0002430	29.0
2018/6/3	0:21:23	-0.0002400	29.0
2018/6/3	0:21:28	-0.0002420	29.0
2018/6/3	0:21:33	-0.0002420	29.0
2018/6/3	0:21:38	-0.0002410	29.0
2018/6/3	0:21:43	-0.0002450	29.1
2018/6/3	0:21:48	-0.0002450	29.1
2018/6/3	0:21:53	-0.0002410	29.1
2018/6/3	0:21:58	-0.0002410	29.1
2018/6/3	0:22:03	-0.0002410	29.0
2018/6/3	0:22:08	-0.0002410	29.0
2018/6/3	0:22:13	-0.0002430	29.0
2018/6/3	0:22:18	-0.0002430	29.0
2018/6/3	0:22:23	-0.0002440	29.1
2018/6/3	0:22:28	-0.0002440	29.0
2018/6/3	0:22:33	-0.0002440	29.0
2018/6/3	0:22:38	-0.0002470	29.1
2018/6/3	0:22:43	-0.0002450	29.1
2018/6/3	0:22:48	-0.0002420	29.1
2018/6/3	0:22:53	-0.0002430	29.1
2018/6/3	0:22:58	-0.0002400	29.0
2018/6/3	0:23:03	-0.0002440	29.0
2018/6/3	0:23:08	-0.0002440	29.1
2018/6/3	0:23:13	-0.0002440	29.0
2018/6/3	0:23:18	-0.0002430	29.0
2018/6/3	0:23:23	-0.0002420	29.0
2018/6/3	0:23:28	-0.0002410	29.0
2018/6/3	0:23:33	-0.0002380	29.0
2018/6/3	0:23:38	-0.0002400	29.1
2018/6/3	0:23:43	-0.0002430	29.1
2018/6/3	0:23:48	-0.0002430	29.0
2018/6/3	0:23:53	-0.0002410	29.0
2018/6/3	0:23:58	-0.0002400	29.0
2018/6/3	0:24:03	-0.0002420	29.0
2018/6/3	0:24:08	-0.0002400	29.0
2018/6/3	0:24:13	-0.0002450	29.0
2018/6/3	0:24:18	-0.0002400	29.0
2018/6/3	0:24:23	-0.0002440	29.0
2018/6/3	0:24:28	-0.0002420	29.0
2018/6/3	0:24:33	-0.0002450	29.0
2018/6/3	0:24:38	-0.0002420	29.0
2018/6/3	0:24:43	-0.0002390	29.0
2018/6/3	0:24:48	-0.0002360	29.0
2018/6/3	0:24:53	-0.0002400	29.0
2018/6/3	0:24:58	-0.0002450	29.0
2018/6/3	0:25:03	-0.0002440	29.0
2018/6/3	0:25:08	-0.0002430	29.0
2018/6/3	0:25:13	-0.0002430	29.0
2018/6/3	0:25:18	-0.0002400	28.9
2018/6/3	0:25:23	-0.0002430	29.0
2018/6/3	0:25:28	-0.0002410	29.0
2018/6/3	0:25:33	-0.0002430	29.0
2018/6/3	0:25:38	-0.0002420	29.0
2018/6/3	0:25:43	-0.0002400	29.0
2018/6/3	0:25:48	-0.0002390	29.0
2018/6/3	0:25:53	-0.0002440	29.0
2018/6/3	0:25:58	-0.0002430	29.0
2018/6/3	0:26:03	-0.0002480	29.0
2018/6/3	0:26:08	-0.0002450	29.0
2018/6/3	0:26:13	-0.0002430	29.0
2018/6/3	0:26:18	-0.0002450	29.0
2018/6/3	0:26:23	-0.0002440	29.0
2018/6/3	0:26:28	-0.0002450	29.0
2018/6/3	0:26:33	-0.0002450	29.0
2018/6/3	0:26:38	-0.0002440	29.0
2018/6/3	0:26:43	-0.0002430	29.0
2018/6/3	0:26:48	-0.0002430	29.0
2018/6/3	0:26:53	-0.0002440	29.0
2018/6/3	0:26:58	-0.0002490	29.0
2018/6/3	0:27:03	-0.0002440	29.0
2018/6/3	0:27:08	-0.0002450	29.0
2018/6/3	0:27:13	-0.0002400	29.0
2018/6/3	0:27:18	-0.0002430	29.0
2018/6/3	0:27:23	-0.0002450	29.0
2018/6/3	0:27:28	-0.0002410	29.0
2018/6/3	0:27:33	-0.0002400	29.0
2018/6/3	0:27:38	-0.0002420	29.0
2018/6/3	0:27:43	-0.0002430	29.0
2018/6/3	0:27:48	-0.0002460	29.0
2018/6/3	0:27:53	-0.0002410	29.0
2018/6/3	0:27:58	-0.0002440	29.0
2018/6/3	0:28:03	-0.0002410	29.0
2018/6/3	0:28:08	-0.0002450	29.1
2018/6/3	0:28:13	-0.0002430	29.0
2018/6/3	0:28:18	-0.0002410	29.0
2018/6/3	0:28:23	-0.0002400	29.0
2018/6/3	0:28:28	-0.0002370	29.0
2018/6/3	0:28:33	-0.0002400	29.0
2018/6/3	0:28:38	-0.0002420	29.0
2018/6/3	0:28:43	-0.0002430	29.0
2018/6/3	0:28:48	-0.0002440	29.0
2018/6/3	0:28:53	-0.0002430	29.0
2018/6/3	0:28:58	-0.0002430	29.0
2018/6/3	0:29:03	-0.0002420	29.0
2018/6/3	0:29:08	-0.0002420	29.0
2018/6/3	0:29:13	-0.0002460	29.0
2018/6/3	0:29:18	-0.0002420	29.0
2018/6/3	0:29:23	-0.0002450	29.0
2018/6/3	0:29:28	-0.0002450	29.0
2018/6/3	0:29:33	-0.0002440	29.0
2018/6/3	0:29:38	-0.0002420	29.0
2018/6/3	0:29:43	-0.0002380	29.0
2018/6/3	0:29:48	-0.0002420	29.0
2018/6/3	0:29:53	-0.0002390	29.0
2018/6/3	0:29:58	-0.0002410	29.0
2018/6/3	0:30:03	-0.0002430	28.9
2018/6/3	0:30:08	-0.0002390	29.0
2018/6/3	0:30:13	-0.0002410	29.0
2018/6/3	0:30:18	-0.0002390	29.0
2018/6/3	0:30:23	-0.0002400	29.0
2018/6/3	0:30:28	-0.0002410	29.0
2018/6/3	0:30:33	-0.0002430	29.0
2018/6/3	0:30:38	-0.0002430	29.0
2018/6/3	0:30:43	-0.0002390	29.0
2018/6/3	0:30:48	-0.0002380	29.0
2018/6/3	0:30:53	-0.0002420	29.0
2018/6/3	0:30:58	-0.0002410	29.0
2018/6/3	0:31:03	-0.0002420	29.0
2018/6/3	0:31:08	-0.0002410	29.0
2018/6/3	0:31:13	-0.0002420	29.0
2018/6/3	0:31:18	-0.0002410	29.0
2018/6/3	0:31:23	-0.0002430	29.0
2018/6/3	0:31:28	-0.0002410	29.0
2018/6/3	0:31:33	-0.0002430	29.0
2018/6/3	0:31:38	-0.0002420	29.0
2018/6/3	0:31:43	-0.0002430	29.0
2018/6/3	0:31:48	-0.0002420	29.1
2018/6/3	0:31:53	-0.0002390	29.1
2018/6/3	0:31:58	-0.0002400	29.1
2018/6/3	0:32:03	-0.0002400	29.1
2018/6/3	0:32:08	-0.0002400	29.0
2018/6/3	0:32:13	-0.0002420	29.0
2018/6/3	0:32:18	-0.0002390	29.0
2018/6/3	0:32:23	-0.0002430	29.0
2018/6/3	0:32:28	-0.0002400	29.0
2018/6/3	0:32:33	-0.0002430	29.0
2018/6/3	0:32:38	-0.0002420	29.0
2018/6/3	0:32:43	-0.0002400	29.0
2018/6/3	0:32:48	-0.0002400	29.0
2018/6/3	0:32:53	-0.0002410	29.0
2018/6/3	0:32:58	-0.0002400	29.0
2018/6/3	0:33:03	-0.0002390	29.0
2018/6/3	0:33:08	-0.0002360	29.0
2018/6/3	0:33:13	-0.0002380	29.0
2018/6/3	0:33:18	-0.0002400	29.0
2018/6/3	0:33:23	-0.0002380	29.0
2018/6/3	0:33:28	-0.0002410	29.0
2018/6/3	0:33:33	-0.0002420	29.0
2018/6/3	0:33:38	-0.0002390	29.0
2018/6/3	0:33:43	-0.0002380	29.0
2018/6/3	0:33:48	-0.0002410	29.0
2018/6/3	0:33:53	-0.0002390	29.0
2018/6/3	0:33:58	-0.0002410	29.0
2018/6/3	0:34:03	-0.0002420	29.0
2018/6/3	0:34:08	-0.0002370	29.0
2018/6/3	0:34:13	-0.0002390	29.0
2018/6/3	0:34:18	-0.0002410	29.0
2018/6/3	0:34:23	-0.0002440	28.9
2018/6/3	0:34:28	-0.0002430	29.0
2018/6/3	0:34:33	-0.0002420	29.0
2018/6/3	0:34:38	-0.0002430	29.0
2018/6/3	0:34:43	-0.0002420	29.0
2018/6/3	0:34:48	-0.0002390	29.0
2018/6/3	0:34:53	-0.0002410	29.0
2018/6/3	0:34:58	-0.0002410	29.0
2018/6/3	0:35:03	-0.0002370	29.0
2018/6/3	0:35:08	-0.0002380	28.9
2018/6/3	0:35:13	-0.0002400	29.0
2018/6/3	0:35:18	-0.0002390	29.0
2018/6/3	0:35:23	-0.0002390	29.0
2018/6/3	0:35:28	-0.0002390	29.0
2018/6/3	0:35:33	-0.0002450	29.0
2018/6/3	0:35:38	-0.0002410	29.0
2018/6/3	0:35:43	-0.0002400	29.0
2018/6/3	0:35:48	-0.0002410	29.0
2018/6/3	0:35:53	-0.0002400	29.0
2018/6/3	0:35:58	-0.0002400	29.0
2018/6/3	0:36:03	-0.0002400	28.9
2018/6/3	0:36:08	-0.0002460	28.9
2018/6/3	0:36:13	-0.0002440	29.0
2018/6/3	0:36:18	-0.0002400	29.0
2018/6/3	0:36:23	-0.0002440	29.0
2018/6/3	0:36:28	-0.0002440	28.9
2018/6/3	0:36:33	-0.0002410	29.0
2018/6/3	0:36:38	-0.0002390	29.0
2018/6/3	0:36:43	-0.0002400	29.0
2018/6/3	0:36:48	-0.0002410	29.0
2018/6/3	0:36:53	-0.0002400	29.0
2018/6/3	0:36:58	-0.0002400	29.0
2018/6/3	0:37:03	-0.0002430	29.0
2018/6/3	0:37:08	-0.0002420	28.9
2018/6/3	0:37:13	-0.0002390	29.0
2018/6/3	0:37:18	-0.0002400	29.0
2018/6/3	0:37:23	-0.0002380	29.1
2018/6/3	0:37:28	-0.0002380	29.0
2018/6/3	0:37:33	-0.0002410	29.0
2018/6/3	0:37:38	-0.0002440	29.0
2018/6/3	0:37:43	-0.0002400	29.0
2018/6/3	0:37:48	-0.0002390	29.0
2018/6/3	0:37:53	-0.0002460	29.0
2018/6/3	0:37:58	-0.0002420	29.0
2018/6/3	0:38:03	-0.0002430	29.0
2018/6/3	0:38:08	-0.0002430	29.0
2018/6/3	0:38:13	-0.0002460	29.0
2018/6/3	0:38:18	-0.0002410	28.9
2018/6/3	0:38:23	-0.0002390	28.9
2018/6/3	0:38:28	-0.0002400	29.0
2018/6/3	0:38:33	-0.0002430	29.0
2018/6/3	0:38:38	-0.0002430	29.0
2018/6/3	0:38:43	-0.0002440	29.0
2018/6/3	0:38:48	-0.0002420	29.0
2018/6/3	0:38:53	-0.0002420	29.0
2018/6/3	0:38:58	-0.0002410	29.0
2018/6/3	0:39:03	-0.0002430	29.0
2018/6/3	0:39:08	-0.0002440	29.0
2018/6/3	0:39:13	-0.0002410	29.0
2018/6/3	0:39:18	-0.0002400	29.0
2018/6/3	0:39:23	-0.0002390	29.0
2018/6/3	0:39:28	-0.0002400	29.0
2018/6/3	0:39:33	-0.0002420	29.0
2018/6/3	0:39:38	-0.0002400	29.0
2018/6/3	0:39:43	-0.0002420	29.0
2018/6/3	0:39:48	-0.0002470	29.0
2018/6/3	0:39:53	-0.0002470	29.0
2018/6/3	0:39:58	-0.0002440	29.0
2018/6/3	0:40:03	-0.0002430	29.0
2018/6/3	0:40:08	-0.0002460	29.0
2018/6/3	0:40:13	-0.0002440	29.0
2018/6/3	0:40:18	-0.0002440	28.9
2018/6/3	0:40:23	-0.0002420	28.9
2018/6/3	0:40:28	-0.0002420	29.0
2018/6/3	0:40:33	-0.0002440	29.0
2018/6/3	0:40:38	-0.0002470	29.0
2018/6/3	0:40:43	-0.0002470	29.0
2018/6/3	0:40:48	-0.0002430	29.0
2018/6/3	0:40:53	-0.0002460	29.0
2018/6/3	0:40:58	-0.0002410	29.0
2018/6/3	0:41:03	-0.0002430	29.0
2018/6/3	0:41:08	-0.0002450	29.0
2018/6/3	0:41:13	-0.0002450	29.0
2018/6/3	0:41:18	-0.0002450	28.9
2018/6/3	0:41:23	-0.0002470	29.0
2018/6/3	0:41:28	-0.0002460	29.0
2018/6/3	0:41:33	-0.0002480	29.0
2018/6/3	0:41:38	-0.0002440	29.0
2018/6/3	0:41:43	-0.0002460	29.0
2018/6/3	0:41:48	-0.0002450	29.0
2018/6/3	0:41:53	-0.0002430	28.9
2018/6/3	0:41:58	-0.0002430	28.9
2018/6/3	0:42:03	-0.0002460	28.9
2018/6/3	0:42:08	-0.0002450	28.9
2018/6/3	0:42:13	-0.0002450	29.0
2018/6/3	0:42:18	-0.0002460	29.0
2018/6/3	0:42:23	-0.0002440	29.0
2018/6/3	0:42:28	-0.0002430	29.0
2018/6/3	0:42:33	-0.0002430	29.0
2018/6/3	0:42:38	-0.0002460	29.0
2018/6/3	0:42:43	-0.0002450	29.0
2018/6/3	0:42:48	-0.0002440	29.0
2018/6/3	0:42:53	-0.0002440	28.9
2018/6/3	0:42:58	-0.0002470	28.9
2018/6/3	0:43:03	-0.0002440	28.9
2018/6/3	0:43:08	-0.0002440	28.9
2018/6/3	0:43:13	-0.0002440	28.9
2018/6/3	0:43:18	-0.0002450	28.9
2018/6/3	0:43:23	-0.0002470	28.9
2018/6/3	0:43:28	-0.0002480	28.9
2018/6/3	0:43:33	-0.0002470	29.0
2018/6/3	0:43:38	-0.0002420	29.0
2018/6/3	0:43:43	-0.0002440	29.0
2018/6/3	0:43:48	-0.0002480	29.0
2018/6/3	0:43:53	-0.0002470	28.9
2018/6/3	0:43:58	-0.0002500	29.0
2018/6/3	0:44:03	-0.0002460	29.0
2018/6/3	0:44:08	-0.0002420	29.0
2018/6/3	0:44:13	-0.0002450	28.9
2018/6/3	0:44:18	-0.0002420	29.0
2018/6/3	0:44:23	-0.0002430	29.0
2018/6/3	0:44:28	-0.0002450	28.9
2018/6/3	0:44:33	-0.0002440	28.9
2018/6/3	0:44:38	-0.0002440	28.9
2018/6/3	0:44:43	-0.0002460	28.9
2018/6/3	0:44:48	-0.0002440	28.9
2018/6/3	0:44:53	-0.0002440	29.0
2018/6/3	0:44:58	-0.0002460	28.9
2018/6/3	0:45:03	-0.0002440	28.9
2018/6/3	0:45:08	-0.0002430	28.9
2018/6/3	0:45:13	-0.0002460	28.9
2018/6/3	0:45:18	-0.0002490	28.9
2018/6/3	0:45:23	-0.0002460	28.9
2018/6/3	0:45:28	-0.0002440	28.9
2018/6/3	0:45:33	-0.0002400	29.0
2018/6/3	0:45:38	-0.0002390	28.9
2018/6/3	0:45:43	-0.0002440	28.9
2018/6/3	0:45:48	-0.0002430	28.9
2018/6/3	0:45:53	-0.0002420	28.9
2018/6/3	0:45:58	-0.0002410	28.9
2018/6/3	0:46:03	-0.0002450	29.0
2018/6/3	0:46:08	-0.0002430	29.0
2018/6/3	0:46:13	-0.0002430	29.0
2018/6/3	0:46:18	-0.0002420	29.0
2018/6/3	0:46:23	-0.0002430	28.9
2018/6/3	0:46:28	-0.0002460	28.9
2018/6/3	0:46:33	-0.0002450	28.9
2018/6/3	0:46:38	-0.0002450	28.9
2018/6/3	0:46:43	-0.0002440	28.9
2018/6/3	0:46:48	-0.0002440	28.9
2018/6/3	0:46:53	-0.0002420	29.0
2018/6/3	0:46:58	-0.0002440	29.0
2018/6/3	0:47:03	-0.0002470	29.0
2018/6/3	0:47:08	-0.0002470	29.0
2018/6/3	0:47:13	-0.0002470	29.0
2018/6/3	0:47:18	-0.0002450	29.0
2018/6/3	0:47:23	-0.0002460	28.9
2018/6/3	0:47:28	-0.0002440	28.9
2018/6/3	0:47:33	-0.0002450	28.9
2018/6/3	0:47:38	-0.0002430	29.0
2018/6/3	0:47:43	-0.0002400	28.9
2018/6/3	0:47:48	-0.0002390	28.9
2018/6/3	0:47:53	-0.0002420	28.9
2018/6/3	0:47:58	-0.0002420	28.9
2018/6/3	0:48:03	-0.0002420	28.9
2018/6/3	0:48:08	-0.0002400	28.9
2018/6/3	0:48:13	-0.0002390	28.9
2018/6/3	0:48:18	-0.0002430	28.9
2018/6/3	0:48:23	-0.0002410	28.9
2018/6/3	0:48:28	-0.0002410	29.0
2018/6/3	0:48:33	-0.0002420	28.9
2018/6/3	0:48:38	-0.0002440	28.9
2018/6/3	0:48:43	-0.0002430	28.9
2018/6/3	0:48:48	-0.0002410	28.9
2018/6/3	0:48:53	-0.0002440	28.9
2018/6/3	0:48:58	-0.0002430	28.9
2018/6/3	0:49:03	-0.0002470	28.9
2018/6/3	0:49:08	-0.0002430	28.9
2018/6/3	0:49:13	-0.0002460	29.0
2018/6/3	0:49:18	-0.0002440	28.9
2018/6/3	0:49:23	-0.0002440	28.9
2018/6/3	0:49:28	-0.0002450	28.9
2018/6/3	0:49:33	-0.0002420	28.9
2018/6/3	0:49:38	-0.0002470	28.9
2018/6/3	0:49:43	-0.0002460	28.9
2018/6/3	0:49:48	-0.0002450	28.9
2018/6/3	0:49:53	-0.0002460	28.9
2018/6/3	0:49:58	-0.0002480	28.9
2018/6/3	0:50:03	-0.0002440	28.9
2018/6/3	0:50:08	-0.0002440	28.9
2018/6/3	0:50:13	-0.0002470	28.9
2018/6/3	0:50:18	-0.0002450	28.9
2018/6/3	0:50:23	-0.0002430	29.0
2018/6/3	0:50:28	-0.0002450	29.0
2018/6/3	0:50:33	-0.0002420	29.0
2018/6/3	0:50:38	-0.0002440	28.9
2018/6/3	0:50:43	-0.0002420	28.9
2018/6/3	0:50:48	-0.0002420	28.9
2018/6/3	0:50:53	-0.0002420	28.9
2018/6/3	0:50:58	-0.0002420	28.9
2018/6/3	0:51:03	-0.0002440	28.9
2018/6/3	0:51:08	-0.0002450	28.9
2018/6/3	0:51:13	-0.0002430	28.9
2018/6/3	0:51:18	-0.0002420	28.9
2018/6/3	0:51:23	-0.0002440	28.9
2018/6/3	0:51:28	-0.0002460	28.9
2018/6/3	0:51:33	-0.0002450	28.9
2018/6/3	0:51:38	-0.0002430	28.9
2018/6/3	0:51:43	-0.0002450	28.9
2018/6/3	0:51:48	-0.0002470	28.9
2018/6/3	0:51:53	-0.0002470	29.0
2018/6/3	0:51:58	-0.0002430	29.0
2018/6/3	0:52:03	-0.0002410	28.9
2018/6/3	0:52:08	-0.0002430	28.9
2018/6/3	0:52:13	-0.0002410	28.9
2018/6/3	0:52:18	-0.0002410	28.9
2018/6/3	0:52:23	-0.0002410	28.9
2018/6/3	0:52:28	-0.0002410	28.9
2018/6/3	0:52:33	-0.0002400	28.9
2018/6/3	0:52:38	-0.0002430	28.9
2018/6/3	0:52:43	-0.0002410	28.9
2018/6/3	0:52:48	-0.0002410	28.9
2018/6/3	0:52:53	-0.0002410	28.9
2018/6/3	0:52:58	-0.0002450	28.9
2018/6/3	0:53:03	-0.0002440	28.9
2018/6/3	0:53:08	-0.0002420	28.9
2018/6/3	0:53:13	-0.0002420	28.9
2018/6/3	0:53:18	-0.0002460	28.9
2018/6/3	0:53:23	-0.0002450	28.9
2018/6/3	0:53:28	-0.0002450	28.9
2018/6/3	0:53:33	-0.0002430	28.9
2018/6/3	0:53:38	-0.0002470	28.9
2018/6/3	0:53:43	-0.0002450	28.9
2018/6/3	0:53:48	-0.0002450	28.9
2018/6/3	0:53:53	-0.0002460	28.9
2018/6/3	0:53:58	-0.0002470	28.9
2018/6/3	0:54:03	-0.0002450	28.9
2018/6/3	0:54:08	-0.0002420	28.9
2018/6/3	0:54:13	-0.0002430	28.9
2018/6/3	0:54:18	-0.0002450	28.9
2018/6/3	0:54:23	-0.0002420	28.9
2018/6/3	0:54:28	-0.0002400	28.9
2018/6/3	0:54:33	-0.0002430	28.9
2018/6/3	0:54:38	-0.0002410	28.9
2018/6/3	0:54:43	-0.0002420	28.9
2018/6/3	0:54:48	-0.0002390	28.9
2018/6/3	0:54:53	-0.0002370	28.9
2018/6/3	0:54:58	-0.0002400	28.9
2018/6/3	0:55:03	-0.0002430	28.9
2018/6/3	0:55:08	-0.0002390	28.9
2018/6/3	0:55:13	-0.0002420	28.9
2018/6/3	0:55:18	-0.0002440	28.8
2018/6/3	0:55:23	-0.0002400	28.9
2018/6/3	0:55:28	-0.0002450	28.9
2018/6/3	0:55:33	-0.0002420	28.9
2018/6/3	0:55:38	-0.0002430	28.9
2018/6/3	0:55:43	-0.0002410	28.9
2018/6/3	0:55:48	-0.0002410	28.9
2018/6/3	0:55:53	-0.0002460	28.9
2018/6/3	0:55:58	-0.0002440	28.9
2018/6/3	0:56:03	-0.0002420	28.9
2018/6/3	0:56:08	-0.0002410	28.9
2018/6/3	0:56:13	-0.0002420	28.9
2018/6/3	0:56:18	-0.0002420	29.0
2018/6/3	0:56:23	-0.0002430	28.9
2018/6/3	0:56:28	-0.0002420	28.9
2018/6/3	0:56:33	-0.0002420	28.9
2018/6/3	0:56:38	-0.0002380	28.9
2018/6/3	0:56:43	-0.0002430	28.9
2018/6/3	0:56:48	-0.0002480	28.9
2018/6/3	0:56:53	-0.0002410	28.9
2018/6/3	0:56:58	-0.0002420	28.9
2018/6/3	0:57:03	-0.0002440	28.9
2018/6/3	0:57:08	-0.0002460	28.9
2018/6/3	0:57:13	-0.0002420	28.9
2018/6/3	0:57:18	-0.0002460	28.9
2018/6/3	0:57:23	-0.0002430	28.9
2018/6/3	0:57:28	-0.0002450	28.9
2018/6/3	0:57:33	-0.0002450	28.9
2018/6/3	0:57:38	-0.0002420	28.9
2018/6/3	0:57:43	-0.0002420	28.9
2018/6/3	0:57:48	-0.0002440	28.9
2018/6/3	0:57:53	-0.0002460	28.9
2018/6/3	0:57:58	-0.0002420	28.8
2018/6/3	0:58:03	-0.0002440	28.8
2018/6/3	0:58:08	-0.0002420	28.9
